PRODUCT,P_date,PURCHASING_HOSPITAL,PURCHASING_DEPARTMENT,N_Order,R_no,N_units,Cost,Total_product_purchase,Type_purchase,Type_logistic,PRODUCTO,P_code_CLASS,P_code_NUM,YEAR,MONTH,DAYOFMONTH,DAYOFYEAR,N_product_purchased
65056,10-08-2023,7,3,971224/23,33533,3,0.989571,197.9142,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,2023,-0.866025404,0.89780454,-0.628762815,600
65056,11-08-2023,8,,980989/23,33533,3,0.989571,73.228254,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,2023,-0.866025404,0.790775737,-0.642054713,222
65056,14-08-2023,8,,985331/23,33533,3,0.989571,863.895483,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,2023,-0.866025404,0.299363123,-0.680773409,2619
65056,17-08-2023,4,1,992309/23,33533,3,0.989571,69.26997,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,2023,-0.866025404,-0.299363123,-0.717676914,210
65056,18-08-2023,13,1,994473/23,33533,3,0.989571,98.9571,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,2023,-0.866025404,-0.485301963,-0.729557554,300
65056,01-09-2023,0,2,1038950/23,33533,3,0.989571,415.61982,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,2023,-1,0.20129852,-0.871706319,1260
65056,05-09-2023,8,,1081661/23,33533,3,0.989571,544.26405,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,2023,-1,0.848644257,-0.903355802,1650
65056,25-09-2023,0,2,1182299/23,33533,3,0.989571,415.61982,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,2023,-1,-0.937752132,-0.995105311,1260
65056,03-10-2023,8,,1225479/23,33533,3,0.989571,501.712497,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,2023,-0.866025404,0.571268215,-0.999250011,1521
65056,16-10-2023,7,3,1268439/23,33533,3,0.989571,197.9142,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,2023,-0.866025404,-0.101168322,-0.965739938,600
65056,30-10-2023,8,,1327135/23,33533,3,0.989571,517.545633,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,2023,-0.866025404,-0.20129852,-0.875891705,1569
64946,05-01-2023,10,1,12347/23,34100,10,13.959,209.385,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,0.5,0.848644257,0.085964799,150
64946,09-01-2023,7,3,13624/23,34100,10,13.959,697.95,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,0.5,0.968077119,0.154308821,500
64946,17-01-2023,18,1,53432/23,34100,10,13.959,153.549,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,0.5,-0.299363123,0.288482433,110
64946,19-01-2023,0,2,71425/23,34100,10,13.959,139.59,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,0.5,-0.651372483,0.321269662,100
64946,16-02-2023,0,2,193141/23,34100,10,13.959,139.59,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,0.866025404,-0.101168322,0.723644038,100
64946,24-02-2023,8,,239695/23,34100,10,13.959,418.77,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,0.866025404,-0.988468324,0.811539059,300
64946,06-03-2023,4,1,268962/23,34100,10,13.959,209.385,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,1,0.937752132,0.89963087,150
64946,23-03-2023,0,2,374954/23,34100,10,13.959,139.59,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,1,-0.998716507,0.987349442,100
64946,23-03-2023,18,1,374951/23,34100,10,13.959,139.59,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,1,-0.998716507,0.987349442,100
64946,27-03-2023,7,3,387927/23,34100,10,13.959,697.95,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,1,-0.724792787,0.995918996,500
64946,11-04-2023,0,2,448118/23,34100,10,13.959,139.59,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,0.866025404,0.790775737,0.98594815,100
64946,27-04-2023,0,2,522012/23,34100,10,13.959,139.59,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,0.866025404,-0.724792787,0.903355802,100
64946,08-05-2023,0,2,569291/23,34100,10,13.959,139.59,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,0.5,0.998716507,0.806479946,100
64946,11-05-2023,4,1,585219/23,34100,10,13.959,251.262,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,0.5,0.790775737,0.774884041,180
64946,18-05-2023,8,,617542/23,34100,10,13.959,432.729,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,0.5,-0.485301963,0.693281227,310
64946,19-05-2023,0,2,625251/23,34100,10,13.959,139.59,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,0.5,-0.651372483,0.680773409,100
64946,06-06-2023,0,2,701499/23,34100,10,13.959,139.59,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,1.22E-16,0.937752132,0.42500034,100
64946,13-06-2023,7,3,728958/23,34100,10,13.959,697.95,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,1.22E-16,0.485301963,0.313107041,500
64946,04-07-2023,0,2,822662/23,34100,10,13.959,139.59,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,-0.5,0.724792787,-0.043022233,100
64946,11-07-2023,0,2,852030/23,34100,10,13.959,139.59,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,-0.5,0.790775737,-0.162807013,100
64946,24-07-2023,0,2,894334/23,34100,10,13.959,139.59,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,-0.5,-0.988468324,-0.377707965,100
64946,17-08-2023,4,1,992309/23,34100,10,13.959,209.385,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,-0.866025404,-0.299363123,-0.717676914,150
64946,17-08-2023,8,,992313/23,34100,10,13.959,418.77,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,-0.866025404,-0.299363123,-0.717676914,300
64946,23-08-2023,0,2,1011097/23,34100,10,13.959,139.59,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,-0.866025404,-0.998716507,-0.785649855,100
64946,28-08-2023,7,3,1021783/23,34100,10,13.959,697.95,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,-0.866025404,-0.571268215,-0.835925479,500
64946,30-08-2023,0,2,1031098/23,34100,10,13.959,139.59,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,-0.866025404,-0.20129852,-0.85432217,100
64946,21-09-2023,0,2,1170836/23,34100,10,13.959,139.59,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,-1,-0.89780454,-0.98594815,100
64946,28-09-2023,0,2,1209996/23,34100,10,13.959,139.59,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,-1,-0.571268215,-0.998879716,100
64946,30-10-2023,8,,1327135/23,34100,10,13.959,432.729,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,2023,-0.866025404,-0.20129852,-0.875891705,310
65201,11-01-2023,10,1,27613/23,3760,10,12.87,141.57,Major purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,0.5,0.790775737,0.18822671,110
65201,24-02-2023,8,,239695/23,3760,10,12.87,257.4,Major purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,0.866025404,-0.988468324,0.811539059,200
65201,29-03-2023,18,1,399464/23,3760,10,12.87,77.22,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,1,-0.394355855,0.998435421,60
65201,25-04-2023,8,,511308/23,3760,10,12.87,141.57,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,0.866025404,-0.937752132,0.917583626,110
65201,11-05-2023,8,,585206/23,3760,10,12.87,128.7,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,0.5,0.790775737,0.774884041,100
65201,30-05-2023,8,,665718/23,3760,10,12.87,128.7,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,0.5,-0.20129852,0.530730048,100
65201,20-06-2023,13,1,762827/23,3760,10,12.87,257.4,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,1.22E-16,-0.790775737,0.19667289,200
65201,26-06-2023,8,,784451/23,3760,10,12.87,128.7,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,1.22E-16,-0.848644257,0.09453675,100
65201,07-07-2023,8,,840827/23,3760,10,12.87,128.7,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,-0.5,0.988468324,-0.09453675,100
65201,20-07-2023,13,1,885110/23,3760,10,12.87,257.4,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,-0.5,-0.790775737,-0.313107041,200
65201,02-08-2023,8,,944093/23,3760,10,12.87,154.44,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,-0.866025404,0.394355855,-0.516062391,120
65201,09-08-2023,8,,968396/23,3760,10,12.87,141.57,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,-0.866025404,0.968077119,-0.6152846,110
65201,10-08-2023,7,3,971224/23,3760,10,12.87,514.8,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,-0.866025404,0.89780454,-0.628762815,400
65201,14-08-2023,8,,985331/23,3760,10,12.87,193.05,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,-0.866025404,0.299363123,-0.680773409,150
65201,13-09-2023,8,,1139171/23,3760,10,12.87,154.44,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,-1,0.485301963,-0.953680997,120
65201,14-09-2023,13,1,1144871/23,3760,10,12.87,257.4,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,-1,0.299363123,-0.958717817,200
65201,29-09-2023,8,,1213068/23,3760,10,12.87,193.05,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,-1,-0.394355855,-0.999546281,150
65201,16-10-2023,7,3,1268439/23,3760,10,12.87,514.8,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,-0.866025404,-0.101168322,-0.965739938,400
65201,17-10-2023,8,,1274674/23,3760,10,12.87,167.31,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,-0.866025404,-0.299363123,-0.961129784,130
65201,27-10-2023,8,,1322079/23,3760,10,12.87,154.44,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,2023,-0.866025404,-0.724792787,-0.89963087,120
64750,11-01-2023,10,1,28266/23,4630,50,13.749996,219.999936,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.5,0.790775737,0.18822671,800
64750,12-01-2023,18,1,32248/23,4630,50,13.749996,164.999952,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.5,0.651372483,0.2051045,600
64750,25-01-2023,4,1,93964/23,4630,500,137.49996,274.99992,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.5,-0.937752132,0.417193603,1000
64750,30-01-2023,7,3,113524/23,4630,50,13.749996,27.499992,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.5,-0.20129852,0.49377555,100
64750,31-01-2023,18,1,116633/23,4630,50,13.749996,164.999952,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.5,-2.45E-16,0.508670944,600
64750,20-02-2023,10,1,211416/23,4630,50,13.749996,233.749932,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.866025404,-0.790775737,0.769414827,850
64750,21-02-2023,18,1,217898/23,4630,50,13.749996,164.999952,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.866025404,-0.89780454,0.780295851,600
64750,25-02-2023,8,,240016/23,4630,50,13.749996,439.999872,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.866025404,-0.937752132,0.821476553,1600
64750,15-03-2023,18,1,338203/23,4630,50,13.749996,178.749948,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,1,0.101168322,0.956234827,650
64750,29-03-2023,8,,399716/23,4630,50,13.749996,261.249924,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,1,-0.394355855,0.998435421,950
64750,13-04-2023,8,,460719/23,4630,50,13.749996,247.499928,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.866025404,0.485301963,0.979613692,900
64750,05-05-2023,8,,553113/23,4630,50,13.749996,219.999936,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.5,0.848644257,0.835925479,800
64750,08-05-2023,4,1,569433/23,4630,50,13.749996,233.749932,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.5,0.998716507,0.806479946,850
64750,15-05-2023,13,1,600970/23,4630,50,13.749996,54.999984,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.5,0.101168322,0.729557554,200
64750,24-05-2023,8,,642848/23,4630,500,137.49996,274.99992,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.5,-0.988468324,0.6152846,1000
64750,07-06-2023,8,,707796/23,4630,50,13.749996,261.249924,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,1.22E-16,0.988468324,0.409355959,950
64750,16-06-2023,8,,748142/23,4630,500,137.49996,274.99992,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,1.22E-16,-0.101168322,0.263665493,1000
64750,29-06-2023,8,,808028/23,4630,50,13.749996,219.999936,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,1.22E-16,-0.394355855,0.043022233,800
64750,04-07-2023,4,1,822900/23,4630,500,137.49996,274.99992,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.5,0.724792787,-0.043022233,1000
64750,13-07-2023,8,,860727/23,4630,500,137.49996,274.99992,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.5,0.485301963,-0.19667289,1000
64750,26-07-2023,8,,904454/23,4630,50,13.749996,233.749932,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.5,-0.848644257,-0.409355959,850
64750,04-08-2023,8,,953202/23,4630,50,13.749996,247.499928,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.866025404,0.724792787,-0.545240439,900
64750,31-08-2023,8,,1034677/23,4630,50,13.749996,261.249924,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.866025404,-2.45E-16,-0.863142128,950
64750,11-09-2023,8,,1129205/23,4630,50,13.749996,219.999936,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-1,0.790775737,-0.942761143,800
64750,18-09-2023,8,,1149765/23,4630,50,13.749996,233.749932,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-1,-0.485301963,-0.976010551,850
64750,03-10-2023,7,3,1225845/23,4630,50,13.749996,27.499992,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.866025404,0.571268215,-0.999250011,100
64750,03-10-2023,8,,1225855/23,4630,50,13.749996,219.999936,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.866025404,0.571268215,-0.999250011,800
64750,11-10-2023,8,,1256939/23,4630,50,13.749996,219.999936,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.866025404,0.790775737,-0.984473817,800
64750,20-10-2023,8,,1296196/23,4630,50,13.749996,247.499928,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.866025404,-0.790775737,-0.945596387,900
64750,31-10-2023,8,,1331933/23,4630,50,13.749996,219.999936,Major purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.866025404,-2.45E-16,-0.867456355,800
65509,12-01-2023,0,2,32101/23,161445.2,10,53.68,536.8,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.5,0.651372483,0.2051045,100
65509,13-01-2023,18,1,41451/23,161445.2,10,53.68,375.76,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.5,0.485301963,0.221921513,70
65509,01-02-2023,18,1,125354/23,161445.2,10,53.68,375.76,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.866025404,0.20129852,0.523415607,70
65509,06-02-2023,10,1,141517/23,161445.2,10,53.68,1073.6,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.866025404,0.937752132,0.594726687,200
65509,07-02-2023,13,1,147847/23,161445.2,10,53.68,805.2,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.866025404,0.988468324,0.60847687,150
65509,10-02-2023,0,2,165331/23,161445.2,10,53.68,536.8,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.866025404,0.89780454,0.648629561,100
65509,13-02-2023,7,3,173757/23,161445.2,10,53.68,1073.6,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.866025404,0.485301963,0.687052767,200
65509,23-02-2023,13,1,229071/23,161445.2,10,53.68,1073.6,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.866025404,-0.998716507,0.801361088,200
65509,24-02-2023,8,,239777/23,161445.2,10,53.68,3220.8,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.866025404,-0.988468324,0.811539059,600
65509,14-03-2023,0,2,333009/23,161445.2,80,429.44,429.44,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,1,0.299363123,0.951056516,80
65509,29-03-2023,13,1,401949/23,161445.2,10,53.68,536.8,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,1,-0.394355855,0.998435421,100
65509,30-03-2023,0,2,411022/23,161445.2,80,429.44,429.44,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,1,-0.20129852,0.999250011,80
65509,31-03-2023,18,1,415531/23,161445.2,80,429.44,429.44,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,1,-2.45E-16,0.999768502,80
65509,11-04-2023,0,2,448123/23,161445.2,10,53.68,536.8,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.866025404,0.790775737,0.98594815,100
65509,24-04-2023,13,1,505207/23,161445.2,10,53.68,1073.6,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.866025404,-0.988468324,0.924290722,200
65509,15-05-2023,0,2,601627/23,161445.2,80,429.44,429.44,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.5,0.101168322,0.729557554,80
65509,05-06-2023,7,3,697167/23,161445.2,10,53.68,1073.6,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,1.22E-16,0.848644257,0.440518784,200
65509,28-06-2023,13,1,798075/23,161445.2,10,53.68,1610.4,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,1.22E-16,-0.571268215,0.060213277,300
65509,04-07-2023,0,2,822874/23,161445.2,10,53.68,536.8,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.5,0.724792787,-0.043022233,100
65509,27-07-2023,0,2,907621/23,161445.2,10,53.68,536.8,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.5,-0.724792787,-0.42500034,100
65509,04-08-2023,8,,953178/23,161445.2,10,53.68,1234.64,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.866025404,0.724792787,-0.545240439,230
65509,08-08-2023,13,1,965782/23,161445.2,10,53.68,1073.6,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.866025404,0.998716507,-0.601624063,200
65509,17-08-2023,0,2,989936/23,161445.2,80,429.44,429.44,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.866025404,-0.299363123,-0.717676914,80
65509,21-08-2023,8,,1002357/23,161445.2,10,53.68,1073.6,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.866025404,-0.89780454,-0.763888613,200
65509,29-08-2023,13,1,1025982/23,161445.2,10,53.68,805.2,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.866025404,-0.394355855,-0.845249057,150
65509,30-08-2023,0,2,1031096/23,161445.2,80,429.44,429.44,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.866025404,-0.20129852,-0.85432217,80
65509,01-09-2023,8,,1034956/23,161445.2,10,53.68,1180.96,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-1,0.20129852,-0.871706319,220
65509,20-09-2023,13,1,1162402/23,161445.2,10,53.68,751.52,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-1,-0.790775737,-0.982926552,140
65509,21-09-2023,0,2,1170828/23,161445.2,10,53.68,536.8,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-1,-0.89780454,-0.98594815,100
65509,03-10-2023,7,3,1225787/23,161445.2,10,53.68,1073.6,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.866025404,0.571268215,-0.999250011,200
65509,10-10-2023,8,,1253073/23,161445.2,10,53.68,1073.6,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.866025404,0.89780454,-0.987349442,200
65509,23-10-2023,7,3,1301439/23,161445.2,10,53.68,1610.4,Minor purchase,STORABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.866025404,-0.998716507,-0.927541684,300
56207,17-02-2023,18,1,204658/23,1492,350,108.4545,108.4545,Minor purchase,STORABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,C,56207,2023,0.866025404,-0.299363123,0.735417023,350
56207,25-02-2023,8,,240026/23,1492,350,108.4545,108.4545,Minor purchase,STORABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,C,56207,2023,0.866025404,-0.937752132,0.821476553,350
56207,10-08-2023,7,3,971344/23,1492,350,108.4545,108.4545,Minor purchase,STORABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,C,56207,2023,-0.866025404,0.89780454,-0.628762815,350
70130,20-01-2023,13,1,75480/23,187662,50,119.9,479.6,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.5,-0.790775737,0.3375229,200
70130,23-01-2023,0,2,83392/23,187662,50,119.9,239.8,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.5,-0.998716507,0.385663406,100
70130,23-01-2023,18,1,81455/23,187662,5,11.99,311.74,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.5,-0.998716507,0.385663406,130
70130,31-01-2023,10,1,116416/23,187662,5,11.99,155.87,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.5,-2.45E-16,0.508670944,65
70130,21-02-2023,18,1,217120/23,187662,50,119.9,359.7,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.866025404,-0.89780454,0.780295851,150
70130,23-02-2023,13,1,229260/23,187662,50,119.9,479.6,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.866025404,-0.998716507,0.801361088,200
70130,24-02-2023,8,,239697/23,187662,5,11.99,335.72,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.866025404,-0.988468324,0.811539059,140
70130,27-02-2023,0,2,245181/23,187662,50,119.9,239.8,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.866025404,-0.724792787,0.840618406,100
70130,30-03-2023,18,1,408050/23,187662,5,11.99,311.74,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,1,-0.20129852,0.999250011,130
70130,12-04-2023,13,1,454038/23,187662,50,119.9,479.6,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.866025404,0.651372483,0.982926552,200
70130,15-05-2023,0,2,601624/23,187662,50,119.9,239.8,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.5,0.101168322,0.729557554,100
70130,17-05-2023,8,,613449/23,187662,5,11.99,167.86,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.5,-0.299363123,0.70558361,70
70130,18-05-2023,8,,617537/23,187662,5,11.99,383.68,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.5,-0.485301963,0.693281227,160
70130,31-05-2023,8,,678849/23,187662,5,11.99,179.85,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.5,-2.45E-16,0.516062391,75
70130,21-06-2023,8,,768572/23,187662,5,11.99,179.85,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,1.22E-16,-0.89780454,0.179766586,75
70130,23-06-2023,13,1,779564/23,187662,50,119.9,719.4,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,1.22E-16,-0.998716507,0.145799197,300
